total_lots,lot_type,lots_available,carpark_number,update_datetime,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,latitude,longitude
507,C,403,SK22,2023-02-27T09:37:44,BLK 122F RIVERVALE DRIVE,36001.1909,41017.8685,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.15,N,1.3872244484762688,103.9052154115567
653,C,496,SK21,2023-02-27T09:37:28,BLK 117D RIVERVALE DRIVE,35766.7722,40531.9718,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.382830239537723,103.90310885240811
355,C,244,SK13,2023-02-27T09:37:44,BLK 228D COMPASSVALE WALK,35503.532,41122.8627,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3881741101637362,103.90074359393208
473,C,405,SK6,2023-02-27T09:37:32,BLK 233A COMPASSVALE WALK,35525.092,41265.8605,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3894673245196159,103.90093736379647
2064,C,1894,CK52,2023-02-27T09:37:42,BLK 659A/660A/661A CHOA CHU KANG CRESCENT,18754.0711,42503.4389,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6.0,2.15,N,1.400659030128732,103.75023635729681
314,C,205,P1,2023-02-27T09:37:23,BLK 196 PUNGGOL FIELD,36202.3912,42357.2043,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.3993368546917737,103.90702372583512
293,C,181,P2,2023-02-27T09:37:34,BLK 199 PUNGGOL FIELD,36091.6693,42442.0964,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.4001046189481594,103.90602882381486
658,C,495,P3,2023-02-27T09:37:24,BLK 101 PUNGGOL FIELD,36063.3675,42259.892,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.15,N,1.3984568370825283,103.90577445865665
411,C,242,P4,2023-02-27T09:37:22,BLK 105 EDGEFIELD PLAINS,36046.5051,42123.9201,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.3972271617557026,103.90562289882699
520,C,324,P5,2023-02-27T09:37:37,BLK 107 PUNGGOL FIELD,36271.1939,42085.2693,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.3968775547129961,103.90764189630706
4,C,0,P5L,2020-04-01T02:35:29,BLK 106A PUNGGOL FIELD,36283.2687,42152.2969,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0.0,0.0,N,1.3974837242799738,103.90775041709206
547,C,402,P6,2023-02-27T09:37:24,BLK 109 PUNGGOL FIELD,36473.7909,41918.4197,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7.0,2.15,N,1.3953685695565576,103.90946234340295
6,C,6,P6L,2020-04-01T02:35:29,BLK 109B PUNGGOL FIELD,36543.1672,41943.8193,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0.0,0.0,N,1.3955982538271956,103.91008575182225
741,C,578,PL14,2023-02-27T09:37:39,BLK 292 PUNGGOL CENTRAL,35982.6704,42695.5596,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9.0,2.15,N,1.4023968775457822,103.90504945007196
500,C,406,PL15,2023-02-27T09:37:41,BLK 171 EDGEDALE PLAINS,36821.298,41862.4746,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10.0,2.15,N,1.3948625188764743,103.91258495275933
283,C,194,PL25,2023-02-27T09:37:33,BLK 172 EDGEDALE PLAINS,36731.4595,41935.1533,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8.0,2.15,N,1.3955198255395462,103.91177770471042
298,C,187,PL29,2023-02-27T09:37:18,BLK 633 PUNGGOL DRIVE,36897.0646,42490.1374,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1.0,2.15,Y,1.400538847013656,103.91326596736563
204,C,128,PL30,2023-02-27T09:37:39,BLK 170D PUNGGOL EAST,36989.2194,41806.2447,BASEMENT CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1.0,2.15,Y,1.394353944737511,103.91409384167919
222,C,127,PL31,2023-02-27T09:37:30,BLK 301 PUNGGOL CENTRAL,36110.4866,42837.2882,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,NO,YES,8.0,2.15,N,1.4036785832909147,103.90619802299027
203,C,135,PL32,2023-02-27T09:37:34,BLK 302 PUNGGOL PLACE,35933.3863,42966.5081,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,NO,NO,YES,10.0,2.15,N,1.4048472500172433,103.90460666624088
48,C,21,PL33,2023-02-27T09:37:27,BLK 621A - 621B EDGEFIELD WALK,36521.4363,42569.3563,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0.0,4.5,N,1.4012553870089186,103.90989066575952
430,C,288,PL39,2023-02-27T09:37:37,BLK 267 PUNGGOL FIELD,35192.9049,42872.8244,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3.0,2.15,N,1.4040002035818009,103.89795280345768
243,C,133,PL40,2023-02-27T09:37:26,BLK 270 PUNGGOL FIELD,35326.1743,42841.9622,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,2.0,2.15,N,1.4037210635186192,103.89915033137795
458,C,281,PL41,2023-02-27T09:37:16,BLK 273 PUNGGOL PLACE,35636.9282,42723.6586,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2.0,2.15,N,1.4026510883226657,103.90194268043491
598,C,392,PL42,2023-02-27T09:37:31,BLK 616 PUNGGOL DRIVE,36722.4823,42665.6779,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,2.0,2.15,N,1.402126423994564,103.91169725663117
55,C,43,PL44,2023-02-27T09:37:37,BLK 206A PUNGGOL PLACE,35568.6186,42304.0762,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0.0,3.8,N,1.398856556652632,103.90132875322426
354,C,212,PL45,2023-02-27T09:37:23,BLK 169 PUNGGOL FIELD,37034.4487,41726.1275,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,2.0,2.15,N,1.393629380207694,103.91450023771422
428,C,214,PL46,2023-02-27T09:37:44,BLK 624 PUNGGOL CENTRAL,36714.9868,42459.2349,COVERED CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1.0,2.15,N,1.4002594317477919,103.91162984145231
476,C,291,PL48,2023-02-27T09:37:22,BLK 271 PUNGGOL WALK,35463.4411,42762.8004,COVERED CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1.0,2.15,N,1.403005117906795,103.90038376648269
175,C,108,J10,2023-02-27T09:35:29,BLK 246/249 JURONG EAST ST 24,17625.0718,36019.1003,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,4.5,N,1.3420166824734463,103.74009365443055
129,C,92,J11,2023-02-27T09:35:18,BLK 250/251 JURONG EAST ST 24,17607.7146,36118.9485,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3429196669451537,103.73993765550033
433,C,320,CK32,2023-02-27T09:37:55,BLK 253A CHOA CHU KANG AVE 1,18055.7989,39931.0181,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5.0,2.0,N,1.3773947750358428,103.74396269033357
553,C,413,BJ51,2023-02-27T09:38:00,BLK 181A JELEBU ROAD,20226.0907,40152.4974,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12.0,2.15,N,1.379398408707913,103.76346427312762
319,C,211,BJ52,2023-02-27T09:37:31,BLK 185A JELEBU ROAD,20134.1254,40120.981,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12.0,2.15,N,1.379113361323433,103.76263790594537
407,C,328,SK25,2023-02-27T09:34:43,BLK 257 COMPASSVALE ROAD,35193.2717,41647.7381,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12.0,2.15,N,1.3929209702849534,103.89795579643965
430,C,361,SK26,2023-02-27T09:34:43,BLK 259 COMPASSVALE ROAD,35037.7821,41713.346,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12.0,2.15,N,1.3935143423581946,103.89655861618257
528,C,432,SK32,2023-02-27T09:34:41,BLK 200 SENGKANG EAST ROAD,34548.7768,41065.8066,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.15,N,1.3876583459669163,103.89216437348892
546,C,535,SK33,2023-02-27T09:34:41,BLK 201 SENGKANG EAST ROAD,34574.9636,41140.2415,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.15,N,1.388331502255945,103.89239969863985
817,C,506,HG11,2023-02-27T09:35:25,BLK 301-319 HOUGANG AVENUE 5,34862.2295,38666.4192,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0.0,0.0,N,1.3659590849526186,103.89498042855254
366,C,164,PL68,2023-02-26T05:00:22,BLK 217 SUMANG WALK,34935.4135,42745.609,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,16.0,2.15,N,1.402849777146735,103.8956389998498
699,C,496,PL69,2023-02-27T09:37:05,BLK 661 EDGEDALE PLAINS,37380.9995,42710.8525,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13.0,2.15,N,1.4025347595532838,103.91761458579194
277,C,118,MLM,2023-02-27T09:35:49,BLK 157A MEI LING STREET,24676.3894,30639.2696,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11.0,2.15,N,1.2933650054100585,103.80345452106445
